time,breedId,age,colors,size,feeding,hairLength,hairTexture,grooming,shedding,walking,playfulness,intelligence,kidTolerance,catTolerance,healthProblems,loudness,independence,defensiveness
1706772126000,41,0,brown,5,4,1,1,1,5,3,3,5,5,3,3,2,3,5
1706772126000,20,2,black;white;brown,1,3,1,1,1,3,3,3,4,4,2,1,3,3,2
1706772144000,4,0,black;brown,3,4,3,1,2,3,5,5,4,5,4,4,3,3,4
1706772188000,3,0,white;yellow;cream,4,4,4,1,4,5,4,5,5,5,5,3,2,2,2
1706772210000,21,1,black;white;brown,2,4,1,1,2,1,4,4,5,5,4,3,3,2,5
1706772211000,16,0,black;white,3,2,4,3,4,4,5,5,5,5,5,2,3,2,3
1706772225000,4,1,black;gray;brown;yellow,4,3,2,1,2,2,5,5,5,5,3,2,3,3,5
1706772248000,41,0,yellow;cream,5,3,2,1,2,2,3,2,4,4,5,1,1,4,4
1706772263000,46,0,white;brown,5,4,5,3,4,5,4,5,5,5,4,1,2,2,4
1706772274000,4,1,black;white;brown,5,4,4,1,1,3,4,4,4,5,5,1,3,5,4
1706772285000,12,0,white;brown;cream,2,2,5,2,3,1,2,4,3,5,5,1,2,4,4
1706772312000,15,1,black;white;yellow,3,3,2,1,1,1,5,3,5,5,5,1,3,4,3
1706772315000,9,1,white;yellow;red,3,2,2,1,1,5,4,3,3,3,3,1,2,5,1
1706772321000,7,2,black;white,3,2,3,1,2,2,3,5,5,4,4,2,2,4,5
1706772328000,4,2,black;gray;brown;red;cream,5,4,3,1,4,3,4,4,5,5,1,4,2,4,5
1706772355000,11,1,yellow;cream,1,2,1,1,2,4,3,4,4,5,5,3,3,4,4
1706772357000,19,1,white,2,2,3,2,4,3,2,3,3,2,2,4,4,4,5
1706772374000,19,0,white,3,2,2,2,5,1,3,3,3,3,1,1,3,3,5
1706772381000,37,0,black;white,4,3,1,1,1,1,5,4,4,5,1,2,3,3,2
1706772420000,7,0,black;white;gray;brown,3,3,4,1,3,5,3,5,5,2,2,2,1,3,5
1706772426000,32,1,white;brown;cream,5,3,5,1,3,5,5,4,5,5,5,3,2,5,5
1706772426000,4,0,black;red,3,4,3,1,1,3,4,5,5,5,3,3,3,5,5
1706772426000,12,2,gray,2,2,3,2,4,1,1,1,4,4,3,2,3,2,2
1706772442000,38,1,white;brown,4,4,1,1,1,5,5,5,5,5,1,1,3,2,5
1706772444000,39,2,black;white,5,5,1,1,2,3,3,3,4,4,3,2,2,4,3
1706772472000,21,1,black;white,3,3,1,1,2,4,3,3,3,5,3,4,2,5,4
1706772526000,25,1,gray;cream,2,3,3,2,4,1,2,4,4,4,3,2,3,5,4
1706772533000,0,1,black,2,2,1,1,1,1,1,2,2,5,1,5,3,5,5
1706772538000,0,1,black;white;gray,1,3,1,1,1,1,1,2,2,3,1,3,4,4,2
1706772547000,20,2,black;white;brown,3,4,5,3,3,4,4,3,4,3,2,3,3,5,2
1706772553000,19,1,white,2,4,2,1,5,1,3,4,5,4,2,3,5,3,5
1706772557000,38,1,white;gray,4,3,1,1,1,2,3,4,5,5,2,1,1,5,5
1706772585000,21,2,black;white,3,3,1,1,2,3,2,3,3,2,2,5,1,5,1
1706772592000,20,0,white;brown,2,3,2,1,2,5,4,4,4,4,2,2,3,2,4
1706772594000,20,1,white;brown,4,4,5,4,5,1,4,5,3,5,4,3,4,4,2
1706772634000,4,1,black,4,4,2,1,1,2,5,5,5,3,3,1,3,5,1
1706772640000,1,1,black;white;brown,2,4,1,1,3,4,3,4,5,5,3,4,1,5,3
1706772641000,3,1,white,4,4,5,4,5,5,5,5,5,5,3,4,4,1,4
1706772660000,38,1,black;white;gray,5,4,1,1,2,5,3,3,3,5,3,2,2,5,5
1706772672000,16,1,black,3,3,5,4,3,1,4,5,5,5,4,3,4,3,5
1706772680000,9,1,white;yellow,3,4,3,3,2,4,5,4,5,3,5,1,2,5,3
1706772684000,20,2,black;white;brown,2,1,1,1,1,3,5,4,5,1,2,2,4,2,3
1706772701000,20,1,black;white;brown,1,3,3,3,1,3,5,3,3,1,1,1,3,1,3
1706772714000,15,1,black;white;brown;yellow,3,3,2,1,2,5,5,3,3,5,5,5,3,2,3
1706772719000,12,2,white,3,3,3,1,3,1,3,4,5,5,5,3,2,3,4
1706772726000,25,1,gray;cream,2,3,3,3,4,1,2,2,4,4,3,3,2,5,3
1706772745000,36,1,black;white;brown,5,3,2,1,3,5,4,5,5,5,5,2,2,2,1
1706772752000,41,0,black;white;brown;yellow;red;cream,5,4,2,1,1,1,4,4,4,5,5,3,1,3,2
1706772773000,10,2,black;white,1,1,1,1,1,1,2,2,5,5,5,4,4,2,5
1706772780000,13,1,black;brown,5,4,1,1,2,5,4,4,4,5,5,4,3,4,5
1706772782000,26,1,white;brown;cream,2,2,4,1,4,5,5,4,5,3,3,2,3,3,3
1706772793000,9,1,yellow,3,2,2,1,1,4,3,4,4,3,3,3,2,1,3
1706772819000,38,1,black;white;brown,3,4,1,1,1,2,5,5,4,5,5,3,2,5,3
1706772855000,48,1,white;red,1,3,5,2,3,4,3,4,4,5,4,4,4,3,3
1706772859000,45,1,black;white,3,3,1,1,1,2,5,5,5,3,5,3,5,4,2
1706772868000,20,2,white;red,1,2,1,1,1,5,3,3,5,3,3,1,3,1,5
1706772872000,26,1,black;white;brown,3,3,5,1,4,5,5,5,5,5,5,2,1,3,3
1706772891000,38,1,white;brown;yellow,4,4,1,1,1,2,4,4,5,4,1,3,1,4,5
1706772894000,16,1,black,3,2,5,5,2,1,5,4,5,3,3,4,4,3,3
1706772897000,1,0,black;red,3,3,1,1,1,2,4,4,4,4,3,1,2,4,3
1706772898000,41,1,white;yellow;red;cream,5,4,2,1,1,2,3,4,5,5,3,1,1,5,3
1706772907000,20,1,white;brown,3,1,3,1,5,3,5,5,5,5,2,1,4,5,3
1706772908000,9,1,black;brown;yellow;red,2,2,3,1,2,3,3,4,4,4,4,2,2,4,1
1706772915000,20,1,white;brown;red,2,3,1,1,2,1,5,5,5,4,4,1,3,5,4
1706772926000,25,0,black;gray;brown,2,3,3,2,4,1,4,4,3,3,3,2,3,3,4
1706772934000,26,1,white;brown;yellow;red,5,3,3,2,3,5,3,3,5,3,3,2,3,3,4
1706772940000,27,1,black;white;brown;red,5,3,4,3,3,5,5,5,4,5,1,2,3,1,5
1706772968000,19,1,white,1,1,5,3,5,1,2,5,5,3,3,1,2,4,4
1706772980000,13,0,black;red,4,4,3,1,3,3,4,5,4,4,2,3,2,2,3
1706772990000,25,2,gray;yellow,1,1,2,2,5,1,2,2,4,3,2,2,3,5,5
1706772993000,12,0,white;brown;cream,1,2,3,2,5,1,3,5,5,2,4,2,2,5,3
1706772994000,36,1,white;yellow,4,4,2,1,1,5,2,4,5,5,5,2,1,3,5
1706772994000,36,1,white;brown,3,4,3,1,5,5,3,4,5,5,5,5,3,5,5
1706773032000,16,1,cream,3,2,3,3,4,1,4,3,5,3,3,2,1,1,3
1706773033000,1,1,gray;cream,3,3,1,1,5,4,3,5,4,5,5,5,2,4,4
1706773042000,9,1,white;yellow,2,2,2,2,1,5,3,2,3,3,5,2,2,5,1
1706773043000,41,1,red,4,4,1,1,1,3,2,2,4,5,3,2,2,4,4
1706773046000,13,1,black;brown,5,3,1,1,1,2,5,4,5,5,3,1,3,5,5
1706773052000,26,0,black;white;yellow,3,4,5,4,3,5,5,5,5,3,4,4,5,4,3
1706773061000,25,1,gray;cream,1,3,3,2,4,1,3,5,5,5,1,3,5,1,5
1706773103000,43,0,black;brown;yellow;red,4,4,3,3,4,3,5,5,5,5,4,1,4,4,5
1706773110000,9,1,cream,3,2,3,1,2,5,2,5,5,1,2,1,1,4,5
1706773119000,7,1,black;white;gray,4,3,4,2,4,5,4,3,5,4,4,2,1,5,5
1706773119000,21,1,black;white;brown,2,4,1,1,1,5,3,4,3,5,5,1,2,5,4
1706773132000,4,2,black;gray;brown;cream,5,5,3,1,2,3,4,3,5,5,1,4,3,4,4
1706773138000,27,1,brown,4,5,5,3,3,5,3,5,4,5,5,2,1,4,3
1706773140000,13,1,black;brown,5,5,1,1,1,3,2,3,5,5,3,2,1,5,5
1706773152000,47,2,brown,4,3,5,3,4,3,2,3,4,4,5,2,1,4,3
1706773188000,46,0,black;white,5,3,5,2,4,5,4,5,5,5,5,2,1,5,5
1706773212000,21,0,brown,1,2,1,1,1,3,5,5,3,5,5,1,1,4,1
1706773212000,12,1,black;brown;cream,1,1,5,2,3,1,2,3,5,5,3,1,3,5,2
1706773218000,21,1,black;white;brown,3,3,1,1,1,4,3,5,4,4,4,2,1,5,5
1706773234000,9,1,white;red,3,3,4,1,2,3,4,3,4,4,2,2,5,4,3
1706773236000,37,0,black;white,4,4,1,1,2,5,5,5,5,5,2,1,1,3,3
1706773268000,20,1,white;brown,2,2,1,1,1,3,4,3,5,4,3,4,2,3,4
1706773273000,22,0,red,4,4,1,1,3,4,5,5,5,5,2,3,2,5,3
1706773290000,4,0,black;gray;yellow,4,4,2,1,1,5,5,5,5,5,3,3,1,5,3
1706773301000,19,1,white,2,3,2,2,4,1,3,2,3,4,3,2,3,2,4
1706773320000,47,1,red,3,3,4,2,3,3,4,3,4,5,3,2,2,2,1
1706773323000,19,1,white,2,2,3,2,5,1,3,3,4,4,2,5,2,5,1
1706773349000,12,2,white;gray;brown,2,3,5,3,4,5,3,4,3,5,5,3,3,3,2
1706773357000,16,1,white;cream,3,4,3,4,3,1,4,4,4,5,5,3,4,4,4
1706773361000,39,0,black;white,5,5,1,1,1,4,3,5,2,4,3,2,5,2,2
1706773372000,21,2,black;white;brown,3,3,1,1,1,3,2,3,4,3,1,2,3,5,2
1706773380000,20,1,white;brown;yellow,5,3,2,1,3,5,5,5,3,5,1,1,1,1,3
1706773385000,1,1,black;white;gray;cream,3,4,1,1,3,4,3,4,4,4,2,3,1,5,4
1706773401000,12,1,black;white;gray,2,3,2,2,3,1,4,5,4,4,2,3,3,3,3
1706773430000,41,0,white;brown;yellow,4,4,1,1,2,2,4,5,5,5,3,1,1,3,5
1706773430000,16,2,white,3,3,4,5,3,2,3,3,4,4,5,2,5,1,3
1706773448000,16,0,black,3,3,5,5,1,3,5,5,4,4,5,1,4,4,3
1706773455000,9,1,yellow,5,4,3,1,5,5,5,5,5,5,3,1,1,5,3
1706773479000,16,0,gray,3,3,5,4,5,1,5,5,4,5,3,1,3,2,4
1706773505000,37,1,black;white;brown,5,4,1,1,1,3,4,3,3,5,1,1,2,4,3
1706773513000,29,1,black;red,4,4,2,1,2,3,4,5,5,2,2,2,4,1,5
1706773530000,21,1,black;brown;red,3,5,1,1,2,4,5,5,2,4,3,3,2,5,5
1706773544000,36,1,white;brown,4,3,1,1,3,5,4,4,2,5,3,2,1,2,3
1706773567000,36,0,black,4,3,3,1,2,4,4,3,4,5,4,2,1,2,2
1706773584000,15,2,black;white;brown,3,5,2,1,2,3,4,4,5,5,2,4,3,3,3
1706773584000,20,1,black;white;brown,2,3,2,1,1,1,5,5,5,5,3,1,5,1,5
1706773591000,21,1,black;white;brown,2,3,1,1,1,3,4,2,1,1,2,3,1,2,3
1706773592000,26,1,black;white;gray;brown;red;cream,3,4,5,3,4,5,5,5,5,4,4,1,3,3,2
1706773603000,7,1,black;white,4,4,4,2,5,4,5,5,4,5,1,1,3,4,5
1706773617000,16,1,black,4,3,5,4,3,1,5,5,5,5,3,1,2,3,4
1706773655000,20,1,black;white;yellow,2,3,1,1,1,4,5,5,5,3,2,2,3,2,4
1706773666000,43,1,black;red,5,4,3,1,3,4,5,5,5,2,5,1,5,1,5
1706773679000,19,0,white,1,1,3,2,4,2,4,5,4,5,3,4,4,5,4
1706773710000,9,1,black;white,3,5,3,1,2,2,2,3,4,3,5,2,2,2,1
1706773731000,41,1,brown;yellow;red,5,3,1,1,1,2,2,2,4,5,5,1,1,5,3
1706773732000,38,2,black;white,3,3,2,1,1,1,3,3,4,4,2,2,1,5,5
1706773747000,47,1,red,5,2,4,2,4,2,3,5,5,5,5,1,1,3,1
1706773756000,12,2,cream,2,3,1,3,4,1,3,4,4,4,5,2,5,1,4
1706773761000,0,0,black;white;gray,2,2,1,1,1,3,4,5,4,5,3,2,3,2,4
1706773768000,26,1,black;white;gray;brown,3,4,3,3,3,5,5,4,5,4,1,2,3,3,2
1706773769000,21,1,red,3,3,1,1,1,4,4,5,2,4,4,3,2,5,1
1706773795000,26,1,white;brown;red,3,5,3,1,4,5,5,5,5,2,2,2,2,2,5
1706773814000,1,1,white,3,3,1,1,1,3,2,2,3,5,5,5,2,5,2
1706773829000,4,1,black;yellow,5,4,4,1,3,4,5,3,3,5,1,1,4,4,2
1706773854000,20,0,black;white;brown,3,3,3,1,3,3,4,5,4,2,1,2,3,3,5
1706773865000,4,1,brown,4,3,2,1,3,3,5,5,4,4,1,1,4,1,2
1706773875000,1,1,black;brown,3,4,1,1,5,3,5,5,3,3,2,4,3,5,5
1706773939000,2,1,cream,1,3,2,2,1,4,5,5,5,5,3,2,2,2,2
1706773950000,9,1,white;red,3,3,3,1,1,5,3,4,5,3,3,3,3,4,5
1706773952000,20,1,white;brown,2,5,1,1,1,2,5,5,4,5,5,1,3,5,3
1706773965000,4,1,black;yellow;red,4,4,3,1,2,2,5,5,5,3,2,2,5,3,5
1706773978000,47,1,white;red,4,4,3,1,5,5,5,5,5,5,3,1,4,5,3
1706773989000,43,1,brown,3,5,2,1,1,3,5,5,5,5,1,1,1,2,5
1706774000000,1,1,white;brown,3,3,1,1,2,5,3,3,4,4,4,2,1,5,2
1706774014000,36,2,black;white;brown,4,4,3,1,1,5,3,5,5,5,3,3,5,1,1
1706774021000,21,1,brown,3,3,1,1,2,3,4,4,3,3,3,2,3,3,3
1706774028000,4,1,gray,4,3,2,1,1,2,3,3,3,4,5,1,4,1,4
1706774029000,7,1,black;white,3,3,3,1,2,3,5,3,5,3,2,1,2,3,1
1706774045000,46,1,black,5,4,5,3,3,4,2,2,1,4,1,2,2,4,3
1706774048000,21,2,brown,3,4,2,1,1,1,3,3,4,3,4,3,1,5,3
1706774079000,43,1,black;red,4,3,3,2,2,3,5,5,5,3,3,2,5,2,4
1706774109000,4,1,brown,5,4,2,1,1,1,3,4,4,4,3,1,2,4,4
1706774112000,32,1,black;white;brown,5,4,5,1,2,4,5,5,5,5,5,1,2,3,3
1706774123000,9,1,white;yellow;red,2,3,3,1,3,4,3,4,5,2,3,4,2,4,4
1706774125000,16,1,black,4,5,3,3,3,3,5,5,5,3,3,1,5,3,5
1706774160000,7,2,black;white;gray;yellow,5,5,2,1,1,4,5,5,5,2,5,3,1,5,1
1706774221000,19,1,white,2,1,1,1,3,1,3,3,3,4,3,2,3,4,4
1706774244000,30,1,black;brown,4,5,1,1,1,1,5,5,5,3,3,2,5,3,4
1706774251000,43,1,black;white;yellow,4,4,3,2,3,3,4,5,4,4,3,3,3,3,4
1706774256000,47,1,yellow;red,4,5,4,4,4,5,5,5,3,4,5,2,2,4,3
1706774257000,43,1,black;white;yellow;red;cream,3,3,2,1,2,1,5,5,5,3,3,1,5,4,4
1706774264000,2,2,brown,4,5,3,1,2,3,4,4,5,5,3,3,1,3,3
1706774284000,4,1,black;brown;yellow,5,5,5,1,1,5,5,5,5,5,1,1,5,5,5
1706774315000,26,1,black;white;brown,4,3,4,3,4,5,5,5,5,4,3,1,3,5,5
1706774318000,7,1,white;cream,3,3,3,2,2,3,5,4,5,3,1,1,2,4,4
1706774333000,13,1,black;brown,4,3,2,1,2,2,5,5,4,3,2,3,2,5,3
1706774346000,21,1,white,5,5,1,1,4,4,5,5,5,5,3,5,3,3,4
1706774367000,19,1,white,1,3,3,1,3,1,3,5,5,2,4,2,5,3,5
1706774367000,27,0,white;brown;yellow,5,5,3,3,4,5,2,3,4,5,5,2,1,3,2
1706774386000,1,1,yellow,1,2,1,1,2,3,3,4,3,5,3,4,2,2,5
1706774399000,20,1,black;white;brown,2,3,1,1,2,3,5,5,5,5,4,1,1,1,4
1706774434000,29,2,yellow,3,3,1,1,1,2,1,2,5,5,5,2,1,3,5
1706774444000,20,1,black;white;brown,3,4,2,1,1,1,3,5,4,3,4,1,1,5,1
1706774450000,2,1,cream,5,4,1,1,1,1,3,5,4,4,3,1,1,3,1
1706774459000,43,1,black;brown;yellow,3,4,2,1,2,4,5,5,5,3,2,2,4,4,4
1706774468000,9,1,white;red,3,3,2,1,1,2,2,3,5,4,5,2,1,5,4
1706774471000,45,0,black,3,3,2,1,1,2,4,5,4,5,5,2,1,3,4
1706774476000,41,0,white;gray,5,5,1,1,3,5,4,5,5,5,4,4,2,3,5
1706774483000,19,1,white,2,3,3,1,4,1,3,3,3,3,1,3,4,3,4
1706774495000,0,1,black;brown,2,2,1,1,1,2,3,5,4,5,4,3,1,2,3
1706774499000,40,0,white;brown,3,2,4,4,5,5,4,5,5,5,5,1,2,3,3
1706774518000,2,1,brown,3,3,2,1,2,5,4,4,3,5,2,3,3,3,5
1706774540000,20,1,white;brown,3,4,2,1,1,1,5,5,4,5,1,2,2,4,2
1706774546000,1,2,black;white,3,3,1,1,1,2,2,3,4,5,5,3,1,2,3
1706774560000,47,1,red,4,4,5,4,5,5,5,5,5,5,4,2,2,3,1
1706774562000,1,1,gray,2,3,1,1,2,3,3,4,4,4,3,2,3,4,2
1706774586000,21,1,white,3,3,2,1,2,2,2,3,3,4,3,3,2,4,3
1706774593000,1,1,black,2,2,1,1,4,4,3,3,2,3,1,5,2,5,1
1706774594000,41,1,black;red,4,3,2,1,2,3,3,4,4,4,1,1,1,4,5
1706774620000,1,1,black;white,2,2,1,1,2,3,1,3,4,1,3,3,1,2,2
1706774652000,21,2,white,4,4,1,1,1,3,2,3,1,5,5,5,2,5,3
1706774667000,21,2,brown,1,3,1,1,1,4,1,1,3,4,2,4,1,5,1
1706774687000,9,0,white;cream,2,3,3,1,1,3,5,5,3,5,2,1,1,5,4
1706774688000,20,1,white;brown,2,5,2,5,2,5,5,5,5,3,3,1,2,3,5
1706774713000,37,0,black;white,3,3,1,1,2,4,4,5,4,4,3,2,5,2,3
1706774742000,2,1,white,4,5,3,1,3,3,4,4,5,5,1,2,2,3,3
1706774744000,20,2,white;yellow,1,2,2,1,2,4,4,4,5,4,1,3,2,2,4
1706774746000,13,1,black;yellow,3,3,4,2,3,1,4,5,5,5,5,1,4,5,5
1706774759000,38,2,black;white,4,3,1,1,2,5,4,5,5,5,5,1,4,3,4
1706774764000,19,1,white,1,3,4,1,5,1,3,3,5,5,1,4,1,1,5
1706774775000,39,0,black;white;gray,5,5,2,1,2,4,4,5,4,4,5,3,3,2,3
1706774779000,1,1,black;white,1,4,1,1,2,3,1,1,1,5,2,1,1,5,1
1706774814000,9,1,white;gray;red,2,3,2,1,5,5,5,5,5,3,1,5,5,3,1
1706774816000,41,0,black;red,4,3,2,1,2,3,3,5,4,4,1,1,1,3,4
1706774821000,12,0,white,2,3,4,2,5,2,4,5,2,5,3,2,2,4,1
1706774821000,45,2,black,5,5,1,1,1,5,3,5,5,5,3,1,1,3,5
1706774831000,1,1,red,3,3,1,1,3,3,2,4,5,5,5,2,1,5,5
1706774850000,47,1,red,5,4,5,4,5,5,5,5,5,5,5,2,3,5,5
1706774864000,19,1,white,2,1,3,1,4,1,2,2,5,3,2,3,2,5,4
1706774880000,29,2,cream,3,3,1,1,3,3,1,1,3,5,5,2,1,1,3
1706774887000,36,0,black;white;brown,4,4,2,1,4,5,4,5,3,5,5,2,1,1,3
1706774914000,7,1,white;brown,4,3,2,1,1,4,4,5,5,2,5,3,2,5,5
1706774926000,2,1,black,4,4,3,1,3,3,2,2,4,5,5,3,2,2,5
1706774929000,19,0,white,2,1,4,1,4,1,2,5,5,4,4,3,3,2,4
1706774934000,43,1,black;yellow,3,4,2,1,1,1,5,5,5,4,1,1,3,4,3
1706774934000,32,1,black;white,4,3,5,1,4,5,5,5,4,5,1,1,2,3,3
1706774950000,45,2,black,3,3,1,1,1,2,4,4,5,5,3,2,2,5,5
1706774958000,44,1,black;white;red,5,3,2,5,5,1,5,5,5,5,5,1,1,5,5
1706774962000,45,1,red,2,4,1,1,1,4,5,5,5,5,3,1,1,1,2
1706774977000,41,0,black;white;gray,5,5,2,1,4,4,4,4,5,5,4,4,2,3,5
1706774984000,1,0,gray,3,3,1,1,2,1,3,5,4,4,5,1,1,4,1
1706774994000,7,1,black;white,3,5,1,1,1,5,5,5,5,2,5,3,2,5,2
1706775024000,2,0,cream,4,4,3,1,1,2,5,5,3,5,3,1,3,1,5
1706775025000,29,2,brown;yellow;red,3,3,2,1,2,3,1,2,2,5,5,4,1,5,4
1706775043000,20,1,white;brown,2,3,1,1,1,2,5,5,4,4,3,2,3,3,2
1706775049000,45,2,black,3,4,1,1,1,1,5,5,2,4,4,2,2,3,2
1706775057000,24,1,white,5,3,4,5,2,3,4,3,4,4,5,1,4,5,5
1706775087000,16,1,black,3,3,3,2,4,2,5,5,4,5,1,1,2,4,4
1706775088000,19,0,white,2,2,3,2,5,1,3,4,4,4,3,2,2,3,5
1706775117000,4,0,black;white;brown,5,3,4,2,2,3,5,5,5,5,3,3,4,3,5
1706775119000,38,1,cream,4,3,2,1,1,4,2,5,4,5,5,1,1,3,1
1706775132000,1,1,gray;brown,3,3,1,1,2,3,4,5,4,5,5,3,3,3,5
1706775176000,26,1,black;white;brown,3,3,4,1,3,4,3,3,4,4,4,2,1,3,2
1706775192000,44,1,black;white;brown,2,3,1,1,1,2,5,4,2,3,4,1,3,3,5
1706775196000,15,1,white;yellow,5,5,3,1,1,5,3,3,5,5,5,3,1,4,3
1706775198000,9,1,black;white;red,2,2,3,1,3,5,3,4,4,2,4,1,2,4,1
1706775215000,20,0,white;red,2,3,2,2,1,3,5,5,5,3,3,2,3,1,1
1706775218000,22,1,brown,4,4,1,1,1,1,4,4,5,5,4,1,1,4,5
1706775224000,43,1,black;brown;yellow,4,4,3,2,3,4,5,5,5,3,3,2,3,2,5
1706775241000,22,1,brown,3,4,1,1,1,2,5,5,5,5,2,2,3,2,5
1706775243000,4,0,black;cream,4,4,2,1,3,3,4,5,4,4,4,2,3,3,4
1706775247000,9,0,black;white;red,3,3,4,1,4,5,5,5,5,4,4,1,1,4,4
1706775253000,20,2,white;brown,3,3,1,1,2,2,3,3,3,3,1,2,2,4,4
1706775256000,14,1,black;white,3,4,3,1,3,4,3,4,3,3,3,2,2,3,5
1706775269000,3,0,white;yellow;cream,4,4,4,3,2,5,5,5,5,5,5,2,3,2,3
1706775275000,12,0,cream,4,4,3,5,4,1,2,5,4,4,4,1,4,3,5
1706775285000,21,1,white;brown,3,3,1,1,2,4,4,3,5,4,4,5,1,3,1
1706775287000,4,1,black;red,5,3,5,1,3,5,5,4,4,5,2,3,3,3,5
1706775318000,9,1,red,2,4,1,1,2,5,5,3,5,5,5,4,1,5,3
1706775329000,45,1,yellow,3,3,1,1,2,3,5,5,5,5,1,3,1,5,1
1706775340000,15,1,black;white;yellow,2,2,1,1,1,3,5,5,3,5,3,5,2,2,3
1706775342000,21,2,white;red,3,3,1,1,1,1,3,5,4,5,4,4,1,2,5
1706775351000,21,2,black;white;brown,3,3,3,1,3,5,2,1,3,4,1,4,1,5,2
1706775364000,4,1,black;brown;yellow;red,5,3,5,4,4,5,5,5,5,5,3,3,5,5,3
1706775379000,29,1,yellow,3,3,2,1,2,2,2,3,2,5,1,2,1,4,2
1706775393000,43,1,red,4,4,3,1,1,2,5,5,5,2,1,1,2,1,5
1706775395000,9,0,red;cream,2,3,4,1,4,5,3,4,3,2,1,1,2,2,5
1706775401000,44,2,white;brown,2,2,1,1,1,2,5,4,5,3,1,1,1,4,3
1706775408000,19,0,white,1,3,3,1,4,1,4,5,5,5,4,1,4,3,3
1706775417000,32,1,white;gray,4,4,4,1,3,5,5,5,5,4,2,2,4,3,2
1706775421000,20,1,black;white;brown,2,3,2,2,4,3,4,2,2,2,2,2,3,2,5
1706775425000,29,1,red,3,4,3,1,2,3,4,3,5,4,2,2,1,5,2
1706775476000,21,1,white;brown;red,4,3,2,1,3,4,5,5,5,5,5,3,2,5,4
1706775521000,43,0,black;red,3,2,2,2,1,2,5,5,5,3,1,1,3,5,2
1706775526000,47,1,brown;red,4,3,4,3,3,3,4,5,5,5,3,1,1,5,2
1706775592000,16,1,black,3,2,5,4,3,1,5,5,5,5,3,1,3,2,5
1706775599000,20,0,white;brown,3,3,2,1,3,3,4,5,3,4,1,1,1,4,5
1706775627000,2,1,brown,2,4,2,1,2,2,5,5,5,5,2,1,2,3,3
1706775652000,19,1,white,3,3,2,1,4,1,2,3,2,4,3,3,4,2,4
1706775659000,43,1,black;white;brown;yellow,3,4,2,1,2,3,5,5,5,3,3,2,3,2,3
1706775680000,44,0,black;white;red;cream,2,2,3,3,4,5,5,5,5,4,3,3,4,5,5
1706775738000,25,1,gray,1,3,2,2,5,1,3,4,3,2,1,2,5,5,4
1706775742000,20,0,white;brown,2,5,1,1,1,3,5,5,5,4,5,1,3,3,3
1706775755000,9,1,white;yellow,2,2,2,1,3,5,4,4,5,2,2,2,5,1,3
1706775758000,25,2,black;brown,1,1,2,2,4,1,2,4,4,4,3,3,2,3,3
1706775770000,0,1,black;brown;yellow,2,3,1,1,1,3,3,4,4,4,4,3,1,4,3
1706775781000,1,1,brown;cream,2,3,1,1,3,4,4,4,4,5,3,4,3,5,2
1706775810000,21,1,white;brown,3,3,1,1,1,3,4,2,3,2,1,2,2,5,1
1706775811000,9,1,black;yellow;red;cream,3,3,2,2,5,5,5,5,5,5,4,3,3,3,1
1706775814000,20,2,white;red,1,3,1,1,1,5,5,2,5,5,5,3,1,5,1
1706775821000,16,1,black,3,3,4,4,4,2,5,5,4,4,4,2,5,5,5
1706775835000,43,1,black,4,4,3,1,2,2,4,5,5,4,1,3,1,5,5
1706775840000,11,0,black;white,2,3,3,1,3,4,3,5,4,5,5,3,3,3,3
1706775842000,45,0,black;brown,2,2,1,1,1,2,4,5,4,5,4,1,1,3,4
1706775859000,45,1,black;white,2,3,1,1,1,5,4,4,4,5,1,2,2,3,3
1706775861000,2,1,white;cream,4,4,3,1,3,5,3,5,5,5,5,2,1,3,2
1706775901000,4,1,black;brown;red,3,4,4,1,2,2,3,4,4,2,3,2,3,3,3
1706775914000,49,0,black;white,2,2,4,2,3,3,4,5,4,5,3,1,3,4,1
1706775919000,4,1,black;brown,5,4,5,1,1,3,5,3,3,3,1,3,3,2,5
1706775924000,20,1,white;brown,1,5,3,1,1,5,5,5,5,2,1,3,3,5,5
1706775924000,49,1,black;white,4,5,2,1,3,1,5,5,5,5,1,1,2,5,3
1706775930000,16,1,black;white,3,3,5,5,4,1,5,5,5,5,5,1,4,3,4
1706775967000,1,1,cream,3,2,1,5,4,3,2,3,4,5,4,2,1,2,1
1706775979000,19,1,white,1,2,2,1,2,1,2,2,5,5,4,2,1,1,5
1706775984000,20,1,black;white;brown,4,4,3,2,2,2,5,5,5,5,2,5,2,5,2
1706775984000,1,1,white;brown,2,2,1,1,1,3,2,3,3,5,5,2,2,2,2
1706775995000,16,1,black,4,4,4,3,5,3,5,5,5,5,5,1,4,4,5
1706776063000,14,1,white,3,3,3,1,3,3,5,5,5,3,1,2,3,2,5
1706776069000,4,0,black;brown,3,3,2,1,3,5,5,5,5,4,2,4,3,3,3
1706776104000,26,1,white;brown;red,3,3,5,2,5,5,4,4,5,4,4,3,5,4,1
1706776126000,1,0,gray,2,2,1,1,4,1,1,5,5,5,4,1,1,5,4
1706776136000,4,1,brown,5,4,3,1,1,3,5,5,5,4,1,1,3,4,5
1706776139000,9,0,brown;yellow;cream,3,4,2,1,3,4,5,5,5,1,4,2,3,5,5
1706776179000,1,0,black,2,4,1,2,3,1,2,5,3,5,5,1,2,2,3
1706776197000,1,1,black;white;brown,2,3,1,1,2,1,1,2,2,5,4,5,1,4,1
